LAKE_HISTORY_ID,LOCATION_HISTORY_ID,MUNICIPALITY,DEC_REGION,DEC_REGION,LOCATION_PWL_ID,LOCATION_NAME,LOCATION_TYPE,LOCATION_X_COORDINATE,LOCATION_Y_COORDINATE,LOCATION_HORIZONTAL_METHOD,LOCATION_HORIZONTAL_DATUM,LOCATION_WATERBODY_CLASSIFICATION,MAJOR_BASIN_ID,US_L3CODE,US_L3NAME,NA_L3CODE,NA_L3NAME,NA_L2CODE,NA_L2NAME,NA_L1CODE,NA_L1NAME,STATE_NAME,EPA_REGION,L3_KEY,L2_KEY,L1_KEY
0902SPI0264,0902SPI0264_C,Brighton,5,Franklin,0902-0159,SPITFIRE LAKE CENTROID,CENTROID,-74.272797,44.416401,INTERPOLATION-OTHER,NAD83,AA,9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0902TWI0002B,0902TWI0002B_C,Bellmont,5,Franklin,0902-0063,TWIN PONDS CENTROID,CENTROID,-73.966103,44.670399,INTERPOLATION-OTHER,NAD83,C,9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0902UCH0002,0902UCH0002_C,Dannemora,5,Clinton,0902-0034,UPPER CHATEAUGAY LAKE CENTROID,CENTROID,-73.967598,44.7412,INTERPOLATION-OTHER,NAD83,B(T),9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0902WHI0158,0902WHI0158_C,Santa Clara,5,Franklin,0902-0134,WHIPPLE POND CENTROID,CENTROID,-74.301399,44.3769,INTERPOLATION-OTHER,NAD83,NA,9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0902WOL0065,0902WOL0065_C,Bellmont,5,Franklin,0902-0006,WOLF POND CENTROID,CENTROID,-74.059998,44.6464,INTERPOLATION-OTHER,NAD83,B,9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0903BLA0029A,0903BLA0029A_C,Parishville,6,St Lawrence,0903-0072,BLAKE FALLS RESERVOIR CENTROID,CENTROID,-74.756103,44.4814,INTERPOLATION-OTHER,NAD83,C,9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0903BLU0307,0903BLU0307_C,Indian Lake,5,Hamilton,0903-0204,BLUE MOUNTAIN LAKE CENTROID,CENTROID,-74.457298,43.8587,INTERPOLATION-OTHER,NAD83,A(T),9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0903BRI0178,0903BRI0178_C,Piercefield,6,St Lawrence,0903-0154,BRIDGE BROOK POND CENTROID,CENTROID,-74.583198,44.1632,INTERPOLATION-OTHER,NAD83,NA,9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0903EAG0306,0903EAG0306_C,Indian Lake,5,Hamilton,0903-0203,EAGLE LAKE CENTROID,CENTROID,-74.475601,43.8493,INTERPOLATION-OTHER,NAD83,B,9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0903EAT0248,0903EAT0248_C,Long Lake,5,Hamilton,0903-0056,LAKE EATON CENTROID,CENTROID,-74.4664,43.978901,INTERPOLATION-OTHER,NAD83,AA(T),9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0903FOL0186,0903FOL0186_C,Harrietstown,5,Franklin,0903-0159,FOLLENSBY POND CENTROID,CENTROID,-74.377998,44.156502,INTERPOLATION-OTHER,NAD83,C,9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0903HIG0007,0903HIG0007_C,Colton,6,St Lawrence,0903-0068,HIGLEY FALLS RESERVOIR CENTROID,CENTROID,-74.931503,44.522499,INTERPOLATION-OTHER,NAD83,C,9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0903HIT0144,0903HIT0144_C,Piercefield,6,St Lawrence,0903-0145,HITCHINS POND CENTROID,CENTROID,-74.647697,44.117401,INTERPOLATION-OTHER,NAD83,C(T),9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0903LEO0062,0903LEO0062_C,Colton,6,St Lawrence,0903-0109,LEONARD POND CENTROID,CENTROID,-74.7397,44.3311,INTERPOLATION-OTHER,NAD83,C,9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0903LSI0182,0903LSI0182_C,Tupper Lake,5,Franklin,0903-0158,LITTLE SIMON POND CENTROID,CENTROID,-74.444397,44.154201,INTERPOLATION-OTHER,NAD83,AA(T),9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0903LTR0145,0903LTR0145_C,Colton,6,St Lawrence,0903-0146,LITTLE TROUT POND CENTROID,CENTROID,-74.651497,44.095699,INTERPOLATION-OTHER,NAD83,NA,9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0903RAQ0293,0903RAQ0293_C,Long Lake,5,Hamilton,0903-0081,RAQUETTE LAKE CENTROID,CENTROID,-74.637604,43.8396,INTERPOLATION-OTHER,NAD83,AA,9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0903ROC0050,0903ROC0050_C,Tupper Lake,5,Franklin,0903-0107,ROCK POND CENTROID,CENTROID,-74.553299,44.363899,INTERPOLATION-OTHER,NAD83,C,9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0903SHA0324,0903SHA0324_C,Long Lake,5,Hamilton,0903-0213,SHALLOW LAKE CENTROID,CENTROID,-74.740799,43.818298,INTERPOLATION-OTHER,NAD83,NA,9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0903SOU0017A,0903SOU0017A_C,Colton,6,St Lawrence,0903-0069,SOUTH COLTON RESERVOIR CENTROID,CENTROID,-74.865898,44.527599,INTERPOLATION-OTHER,NAD83,C,9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0903UPR0239,0903UPR0239_C,Newcomb,5,Essex,0903-0178,UPPER PRESTON POND CENTROID,CENTROID,-74.0886,44.126099,INTERPOLATION-OTHER,NAD83,C(T),9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0903UTO0304,0903UTO0304_C,Indian Lake,5,Hamilton,NA,UTOWANA LAKE CENTROID,CENTROID,-74.520104,43.833801,INTERPOLATION-OTHER,NAD83,NA,9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0903WOO0091,0903WOO0091_C,Tupper Lake,5,Franklin,0903-0117,WOODBURRY POND CENTROID,CENTROID,-74.426598,44.260899,INTERPOLATION-OTHER,NAD83,C(T),9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0904BAL0364,0904BAL0364_C,Colton,6,St Lawrence,0904-0062,BALSAM POND CENTROID,CENTROID,-74.7547,44.252602,INTERPOLATION-OTHER,NAD83,C(T),9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0904CED0290,0904CED0290_C,Hermon,6,St Lawrence,0904-0024,CEDAR LAKE CENTROID,CENTROID,-75.262299,44.3484,INTERPOLATION-OTHER,NAD83,B,9,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0904COO0347,0904COO0347_C,Clifton,6,St Lawrence,0904-0057,COOK POND CENTROID,CENTROID,-74.888901,44.2468,INTERPOLATION-OTHER,NAD83,C(T),9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0904HUC0291,0904HUC0291_C,Edwards,6,St Lawrence,0904-0026,HUCKLEBERRY LAKE CENTROID,CENTROID,-75.336403,44.324501,INTERPOLATION-OTHER,NAD83,C,9,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0904SIL0351,0904SIL0351_C,Clifton,6,St Lawrence,0904-0059,SILVER LAKE CENTROID,CENTROID,-74.826599,44.226898,INTERPOLATION-OTHER,NAD83,C(T),9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0905CRY0289,0905CRY0289_C,Fine,6,St Lawrence,0905-0030,CRYSTAL LAKE CENTROID,CENTROID,-75.068497,44.101799,INTERPOLATION-OTHER,NAD83,C(T),9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0905FRE0228,0905FRE0228_C,Croghan,6,Lewis,0905-0165,FRENCH POND WEST CENTROID,CENTROID,-75.2276,43.977798,INTERPOLATION-OTHER,NAD83,C,9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0905LOW0061,0905LOW0061_C,Canton,6,St Lawrence,0905-0119,LOWER LAKE CENTROID,CENTROID,-75.308403,44.583,INTERPOLATION-OTHER,NAD83,C,9,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0905MOO0071,0905MOO0071_C,Theresa,6,Jefferson,0905-0093,MOON LAKE CENTROID,CENTROID,-75.732399,44.254299,INTERPOLATION-OTHER,NAD83,C,9,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0905MUD0227,0905MUD0227_C,Croghan,6,Lewis,0905-0164,MUD POND CENTROID,CENTROID,-75.219398,43.974899,INTERPOLATION-OTHER,NAD83,C,9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0905PAY0068,0905PAY0068_C,Antwerp,6,Jefferson,0905-0124,PAYNE LAKE CENTROID,CENTROID,-75.645599,44.283401,INTERPOLATION-OTHER,NAD83,C,9,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0905ROC0231,0905ROC0231_C,Croghan,6,Lewis,0905-0166,ROCK POND CENTROID,CENTROID,-75.196701,43.995899,INTERPOLATION-OTHER,NAD83,C,9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0905SUC0274,0905SUC0274_C,Fine,6,St Lawrence,0905-0173,SUCKER LAKE CENTROID,CENTROID,-75.119698,44.1796,INTERPOLATION-OTHER,NAD83,C(T),9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0905SYL0088,0905SYL0088_C,Fowler,6,St Lawrence,0905-0132,SYLVIA LAKE CENTROID,CENTROID,-75.413597,44.2533,INTERPOLATION-OTHER,NAD83,AA,9,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0905YEL0069,0905YEL0069_C,Rossie,6,St Lawrence,0905-0125,YELLOW LAKE CENTROID,CENTROID,-75.598602,44.324299,INTERPOLATION-OTHER,NAD83,C,9,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0906BLA0001,0906BLA0001_C,Morristown,6,St Lawrence,0906-0001,BLACK LAKE CENTROID,CENTROID,-75.568802,44.537998,INTERPOLATION-OTHER,NAD83,B,9,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0906BON0024,0906BON0024_C,Diana,6,Lewis,0906-0016,LAKE BONAPARTE CENTROID,CENTROID,-75.382202,44.147499,INTERPOLATION-OTHER,NAD83,B,9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0906BUT0054,0906BUT0054_C,Theresa,6,Jefferson,0906-0020,BUTTERFIELD LAKE CENTROID,CENTROID,-75.7752,44.316502,INTERPOLATION-OTHER,NAD83,B,9,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0906GRA0051,0906GRA0051_C,Rossie,6,St Lawrence,NA,GRASS LAKE CENTROID,CENTROID,-75.715202,44.34,INTERPOLATION-OTHER,NAD83,NA,9,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0906HIC0004,0906HIC0004_C,Macomb,6,St Lawrence,0906-0029,HICKORY LAKE CENTROID,CENTROID,-75.516403,44.4641,INTERPOLATION-OTHER,NAD83,C,9,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0906MIL0055,0906MIL0055_C,Theresa,6,Jefferson,0906-0064,MILLSITE LAKE CENTROID,CENTROID,-75.767502,44.292198,INTERPOLATION-OTHER,NAD83,B,9,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0906MUD0003,0906MUD0003_C,De Peyster,6,St Lawrence,0906-0028,MUD LAKE CENTROID,CENTROID,-75.461601,44.5033,INTERPOLATION-OTHER,NAD83,C,9,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0906MUD0005,0906MUD0005_C,Macomb,6,St Lawrence,0906-0036,MUD LAKE CENTROID,CENTROID,-75.5998,44.3699,INTERPOLATION-OTHER,NAD83,C,9,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0906MUD0023,0906MUD0023_C,Diana,6,Lewis,0906-0050,MUD LAKE CENTROID,CENTROID,-75.414299,44.160999,INTERPOLATION-OTHER,NAD83,B,9,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0906MUS0008,0906MUS0008_C,Theresa,6,Jefferson,0906-0037,MUSKELLUNGE LAKE CENTROID,CENTROID,-75.689003,44.300499,INTERPOLATION-OTHER,NAD83,C,9,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0906OTH0009,0906OTH0009_C,Theresa,6,Jefferson,0906-0038,LAKE OF THE WOODS CENTROID,CENTROID,-75.727798,44.315399,INTERPOLATION-OTHER,NAD83,C,9,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0906RED0010,0906RED0010_C,Theresa,6,Jefferson,0906-0039,RED LAKE CENTROID,CENTROID,-75.736298,44.268501,INTERPOLATION-OTHER,NAD83,C,9,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0906SIX0056,0906SIX0056_C,Theresa,6,Jefferson,0906-0065,SIXBERRY LAKE CENTROID,CENTROID,-75.775002,44.2798,INTERPOLATION-OTHER,NAD83,B,9,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0906UWB5014,0906UWB5014_C,Theresa,6,Jefferson,NA,UNNAMED WATER CENTROID,CENTROID,-75.7397,44.309399,INTERPOLATION-OTHER,NAD83,NA,9,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1002ALI5018,1002ALI5018_C,Chazy,5,Clinton,1002-0022,LAKE ALICE CENTROID,CENTROID,-73.484703,44.867199,INTERPOLATION-OTHER,NAD83,C,10,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1002CHA0020,1002CHA0020_C,Dannemora,5,Clinton,1002-0009,CHAZY LAKE CENTROID,CENTROID,-73.819801,44.738998,INTERPOLATION-OTHER,NAD83,AA(T),10,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1003CLE0199,1003CLE0199_C,Harrietstown,5,Franklin,1003-0109,LAKE CLEAR CENTROID,CENTROID,-74.252296,44.369202,INTERPOLATION-OTHER,NAD83,AA(T),10,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1003COL0106,1003COL0106_C,Harrietstown,5,Franklin,1003-0079,LAKE COLBY CENTROID,CENTROID,-74.153198,44.342899,INTERPOLATION-OTHER,NAD83,A(T),10,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1003FLO0086,1003FLO0086_C,Harrietstown,5,Franklin,1003-0046,LAKE FLOWER CENTROID,CENTROID,-74.128304,44.305901,INTERPOLATION-OTHER,NAD83,AA,10,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1003FLO0142,1003FLO0142_C,Santa Clara,5,Franklin,1003-0095,FLOODWOOD POND CENTROID,CENTROID,-74.390503,44.331299,INTERPOLATION-OTHER,NAD83,AA,10,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1003FRA5095,1003FRA5095_C,St Armand,5,Essex,1003-0045,FRANKLIN FALLS POND CENTROID,CENTROID,-74.000702,44.4132,INTERPOLATION-OTHER,NAD83,C,10,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1003KUS0055,1003KUS0055_C,Franklin,5,Franklin,1003-0062,LAKE KUSHAQUA CENTROID,CENTROID,-74.114502,44.517601,INTERPOLATION-OTHER,NAD83,C(T),10,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1003LSA0104,1003LSA0104_C,Harrietstown,5,Franklin,1003-0080,LOWER SARANAC LAKE CENTROID,CENTROID,-74.1744,44.303398,INTERPOLATION-OTHER,NAD83,AA,10,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
